"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2019","89.52","89.52","89.52","89.52","","13.36%"
"04/08/2019","78.97","78.97","78.97","78.97","","19.44%"
"28/07/2019","66.11","66.11","66.11","66.11","","12.25%"
"21/07/2019","58.90","58.90","58.90","58.90","","-7.77%"
"14/07/2019","63.86","63.86","63.86","63.86","","1.73%"
"07/07/2019","62.78","62.78","62.78","62.78","","-3.83%"
"30/06/2019","65.28","65.28","65.28","65.28","","-7.32%"
"23/06/2019","70.43","70.43","70.43","70.43","","-5.62%"
"16/06/2019","74.63","74.63","74.63","74.63","","-7.66%"
"09/06/2019","80.82","80.82","80.82","80.82","","17.65%"
"02/06/2019","68.69","68.69","68.69","68.69","","-5.49%"
"26/05/2019","72.68","72.68","72.68","72.68","","20.06%"
"19/05/2019","60.54","60.54","60.54","60.54","","6.26%"
"12/05/2019","56.97","56.97","56.97","56.97","","6.51%"
"05/05/2019","53.49","53.49","53.49","53.49","","16.84%"
"28/04/2019","45.78","45.78","45.78","45.78","","-7.38%"
"21/04/2019","49.43","49.43","49.43","49.43","","0.41%"
"14/04/2019","49.23","49.23","49.23","49.23","","0.79%"
"07/04/2019","48.84","48.84","48.84","48.84","","-0.76%"
"31/03/2019","49.22","49.22","49.22","49.22","","-15.93%"
"24/03/2019","58.55","58.55","58.55","58.55","","12.03%"
"17/03/2019","52.26","52.26","52.26","52.26","","13.47%"
"10/03/2019","46.05","46.05","46.05","46.05","","0.50%"
"03/03/2019","45.83","45.83","45.83","45.83","","-4.34%"
"24/02/2019","47.90","47.90","47.90","47.90","","1.45%"
"17/02/2019","47.22","47.22","47.22","47.22","","3.25%"
"10/02/2019","45.73","45.73","45.73","45.73","","-7.85%"
"03/02/2019","49.63","49.63","49.63","49.63","","1.72%"
"27/01/2019","48.79","48.79","48.79","48.79","","-7.06%"
"20/01/2019","52.50","52.50","52.50","52.50","","-2.39%"
"13/01/2019","53.78","53.78","53.78","53.78","","-3.86%"
"06/01/2019","55.94","55.94","55.94","55.94","","-15.01%"
"30/12/2018","65.82","65.82","65.82","65.82","","-1.26%"
"23/12/2018","66.66","66.66","66.66","66.66","","8.19%"
"16/12/2018","61.61","61.61","61.61","61.61","","9.78%"
"09/12/2018","56.13","56.13","56.13","56.13","","-7.60%"
"02/12/2018","60.74","60.74","60.74","60.74","","15.85%"
"25/11/2018","52.43","52.43","52.43","52.43","","-8.51%"
"18/11/2018","57.31","57.31","57.31","57.31","","-5.16%"
"11/11/2018","60.43","60.43","60.43","60.43","","12.87%"
"04/11/2018","53.54","53.54","53.54","53.54","","-12.82%"
"28/10/2018","61.42","61.42","61.42","61.42","","-2.05%"
"21/10/2018","62.70","62.70","62.70","62.70","","20.48%"
"14/10/2018","52.04","52.04","52.04","52.04","","-4.29%"
"07/10/2018","54.37","54.37","54.37","54.37","","-1.47%"
"30/09/2018","55.19","55.19","55.19","55.19","","19.55%"
"23/09/2018","46.16","46.16","46.16","46.16","","-5.46%"
"16/09/2018","48.83","48.83","48.83","48.83","","2.91%"
"09/09/2018","47.45","47.45","47.45","47.45","","-4.01%"
"02/09/2018","49.43","49.43","49.43","49.43","","-2.52%"
"26/08/2018","50.71","50.71","50.71","50.71","","3.16%"
"19/08/2018","49.16","49.16","49.16","49.16","","-3.03%"
"12/08/2018","50.69","50.69","50.69","50.69","","0.13%"
"05/08/2018","50.63","50.63","50.63","50.63","","6.22%"
"29/07/2018","47.67","47.67","47.67","47.67","","-2.39%"
