"Date","Price","Open","High","Low","Vol.","Change %"
"21/11/2023","155.09","155.24","155.60","153.57","1.13M","-0.68%"
"20/11/2023","156.15","157.03","158.23","155.61","1.42M","0.00%"
"17/11/2023","156.15","154.03","157.45","153.50","2.18M","2.39%"
"16/11/2023","152.50","154.79","154.96","148.67","3.10M","-2.11%"
"15/11/2023","155.79","155.42","157.91","155.42","1.79M","-2.12%"
"14/11/2023","159.16","159.05","159.75","158.13","2.42M","0.62%"
"13/11/2023","158.18","158.02","159.35","157.35","1.29M","0.30%"
"10/11/2023","157.71","157.66","158.66","155.87","1.69M","1.37%"
"09/11/2023","155.58","156.64","158.29","155.39","1.79M","-0.25%"
"08/11/2023","155.97","157.55","159.54","155.16","2.45M","-1.78%"
"07/11/2023","158.79","157.82","160.07","153.57","3.07M","-0.84%"
"06/11/2023","160.14","162.41","163.08","159.10","1.91M","-1.21%"
"03/11/2023","162.10","163.47","164.04","160.87","1.29M","-0.70%"
"02/11/2023","163.24","158.37","163.48","157.60","1.62M","2.40%"
"01/11/2023","159.41","161.94","162.59","158.71","1.70M","-0.57%"
"31/10/2023","160.32","158.95","161.16","157.33","1.34M","1.19%"
"30/10/2023","158.43","160.26","161.26","157.05","1.50M","-1.01%"
"27/10/2023","160.05","162.00","162.07","157.92","1.59M","-1.03%"
"26/10/2023","161.72","163.03","163.63","159.73","2.67M","-1.80%"
"25/10/2023","164.68","163.80","165.13","162.33","1.60M","0.87%"
"24/10/2023","163.26","165.80","166.38","163.18","1.60M","-1.25%"
"23/10/2023","165.32","164.62","167.38","163.74","2.55M","-0.70%"
"20/10/2023","166.48","168.92","169.61","166.01","2.47M","-1.44%"
"19/10/2023","168.92","169.42","170.67","167.76","1.58M","-0.59%"
"18/10/2023","169.92","169.69","171.40","168.90","2.00M","0.86%"
"17/10/2023","168.47","167.27","169.60","167.20","1.93M","0.63%"
"16/10/2023","167.41","167.92","168.13","165.08","1.66M","0.50%"
"13/10/2023","166.57","165.75","168.33","165.73","2.91M","2.59%"
"12/10/2023","162.36","160.68","163.15","160.14","3.21M","2.21%"
"11/10/2023","158.85","156.10","159.08","155.63","3.03M","1.58%"
"10/10/2023","156.38","156.47","157.96","155.29","1.66M","-0.06%"
"09/10/2023","156.47","155.82","157.41","154.89","2.18M","3.46%"
"06/10/2023","151.23","147.80","153.00","146.16","4.44M","4.21%"
"05/10/2023","145.12","143.38","146.10","143.08","1.72M","-0.27%"
"04/10/2023","145.51","149.57","149.57","144.23","2.54M","-3.57%"
"03/10/2023","150.89","149.78","150.89","148.36","1.69M","0.46%"
"02/10/2023","150.20","155.15","155.32","148.75","1.68M","-3.02%"
"29/09/2023","154.88","157.30","157.42","154.09","1.85M","-1.44%"
"28/09/2023","157.14","157.23","158.88","156.23","1.22M","-0.06%"
"27/09/2023","157.23","155.21","158.47","154.45","3.03M","2.72%"
"26/09/2023","153.06","151.72","154.29","151.60","1.39M","0.28%"
"25/09/2023","152.64","150.82","152.93","150.35","1.97M","1.37%"
"22/09/2023","150.57","151.99","153.35","150.16","1.37M","-0.52%"
"21/09/2023","151.36","153.45","153.55","150.46","2.66M","-1.00%"
"20/09/2023","152.89","154.60","155.75","152.71","1.38M","-1.61%"
"19/09/2023","155.39","157.51","157.89","154.59","1.12M","-0.56%"
"18/09/2023","156.26","157.09","157.42","155.34","1.02M","0.33%"
"15/09/2023","155.75","156.80","158.50","154.93","3.35M","-1.37%"
"14/09/2023","157.92","158.00","158.63","157.45","1.49M","1.37%"
"13/09/2023","155.79","156.95","157.03","153.86","1.32M","-0.33%"
"12/09/2023","156.31","154.50","157.26","154.23","2.84M","2.46%"
"11/09/2023","152.56","157.49","157.83","151.75","2.38M","-2.22%"
"08/09/2023","156.03","156.10","157.71","155.51","1.42M","0.75%"
"07/09/2023","154.87","155.90","157.19","154.35","1.84M","-0.79%"
"06/09/2023","156.10","153.54","156.76","153.52","2.53M","1.24%"
"05/09/2023","154.19","154.93","156.44","153.90","2.02M","-0.30%"
"01/09/2023","154.66","152.90","155.22","152.47","2.56M","1.90%"
"31/08/2023","151.78","151.79","152.04","150.25","1.37M","0.31%"
"30/08/2023","151.31","151.50","152.04","151.07","1.52M","0.08%"
"29/08/2023","151.19","150.00","151.25","149.25","1.18M","0.34%"
"28/08/2023","150.68","150.00","151.97","149.80","1.24M","0.76%"
"25/08/2023","149.55","149.63","150.01","147.73","1.60M","0.36%"
"24/08/2023","149.01","147.27","149.82","147.03","2.93M","0.53%"
"23/08/2023","148.22","146.97","148.31","145.34","1.88M","-0.05%"
"22/08/2023","148.30","148.77","149.45","147.91","1.38M","-0.10%"
"21/08/2023","148.45","149.37","150.31","147.13","2.39M","0.28%"
"18/08/2023","148.04","146.04","148.63","145.69","1.50M","0.36%"
"17/08/2023","147.51","149.39","150.14","147.28","1.17M","0.40%"
"16/08/2023","146.92","147.72","149.07","146.54","1.56M","-0.33%"
"15/08/2023","147.41","147.72","148.31","146.22","1.71M","-1.03%"
"14/08/2023","148.94","149.76","150.05","148.32","1.35M","-0.48%"
"11/08/2023","149.66","149.16","150.57","148.56","1.65M","-0.03%"
"10/08/2023","149.70","150.43","151.73","148.66","1.67M","-0.49%"
"09/08/2023","150.43","149.56","151.75","149.13","2.31M","0.82%"
"08/08/2023","149.20","145.23","149.31","144.24","1.94M","0.41%"
"07/08/2023","148.59","149.56","150.13","148.08","1.42M","0.01%"
"04/08/2023","148.57","149.65","150.21","148.08","1.64M","0.11%"
"03/08/2023","148.41","147.85","150.50","146.72","2.52M","1.10%"
"02/08/2023","146.79","147.49","147.75","145.02","2.43M","-0.74%"
"01/08/2023","147.88","146.20","148.50","144.83","3.90M","0.38%"
"31/07/2023","147.32","144.96","147.50","144.96","2.22M","1.15%"
"28/07/2023","145.64","144.90","145.67","142.71","1.74M","0.89%"
"27/07/2023","144.35","145.93","146.63","143.72","1.56M","-0.44%"
"26/07/2023","144.99","144.68","146.04","144.03","1.30M","-0.72%"
"25/07/2023","146.04","144.38","146.85","144.00","2.44M","1.10%"
"24/07/2023","144.45","142.20","145.14","141.98","3.02M","2.27%"
"21/07/2023","141.24","140.72","142.17","139.76","4.01M","0.87%"
"20/07/2023","140.02","140.63","141.74","139.45","2.00M","0.81%"
"19/07/2023","138.90","138.78","140.97","137.90","1.34M","0.06%"
"18/07/2023","138.81","135.23","139.71","135.18","1.93M","2.47%"
"17/07/2023","135.47","135.07","136.43","134.68","1.25M","-0.14%"
"14/07/2023","135.66","138.64","138.64","135.17","1.75M","-2.69%"
"13/07/2023","139.41","140.12","140.93","137.18","2.14M","-0.07%"
"12/07/2023","139.51","137.98","140.02","137.51","2.07M","1.73%"
"11/07/2023","137.14","134.96","137.94","134.42","2.16M","2.27%"
"10/07/2023","134.09","132.58","134.36","132.21","1.59M","1.28%"
"07/07/2023","132.40","126.71","134.29","126.71","2.33M","4.11%"
"06/07/2023","127.17","129.88","130.76","125.73","1.83M","-2.63%"
"05/07/2023","130.60","132.83","132.83","129.97","2.06M","-1.02%"
"03/07/2023","131.95","131.59","133.00","131.21","663.12K","0.45%"
"30/06/2023","131.36","131.00","132.50","129.81","1.28M","1.04%"
"29/06/2023","130.01","129.00","130.45","128.74","1.14M","1.09%"
"28/06/2023","128.61","127.83","128.63","125.69","1.44M","1.01%"
"27/06/2023","127.32","127.17","128.42","126.40","1.59M","0.08%"
"26/06/2023","127.22","125.96","128.03","125.88","1.30M","1.45%"
"23/06/2023","125.40","124.45","125.66","123.41","3.58M","-0.36%"
"22/06/2023","125.85","126.39","126.58","124.51","1.33M","-1.43%"
"21/06/2023","127.67","127.05","129.08","126.57","1.71M","0.55%"
"20/06/2023","126.97","127.64","127.90","125.26","2.09M","-1.37%"
"16/06/2023","128.74","127.01","129.09","126.01","4.05M","1.64%"
"15/06/2023","126.66","127.54","129.58","126.27","2.96M","-0.09%"
"14/06/2023","126.78","131.93","132.16","125.47","2.26M","-2.52%"
"13/06/2023","130.06","131.47","133.79","129.80","1.65M","0.25%"
"12/06/2023","129.74","129.42","132.00","128.55","1.70M","-1.92%"
"09/06/2023","132.28","132.85","134.12","131.56","1.10M","-0.79%"
"08/06/2023","133.34","134.18","134.64","131.34","1.31M","-0.63%"
"07/06/2023","134.18","131.83","135.36","131.77","1.91M","2.46%"
"06/06/2023","130.96","128.00","131.59","128.00","1.16M","0.49%"
"05/06/2023","130.32","134.40","134.75","130.27","1.65M","-0.78%"
"02/06/2023","131.35","130.46","132.16","129.15","2.13M","2.54%"
"01/06/2023","128.10","127.50","130.45","126.19","1.38M","0.75%"
"31/05/2023","127.15","127.05","128.32","126.01","2.31M","-1.81%"
"30/05/2023","129.49","129.15","129.70","127.78","1.58M","-1.15%"
"26/05/2023","130.99","131.93","132.11","129.80","1.43M","-0.01%"
"25/05/2023","131.00","130.40","131.62","129.45","1.48M","-2.52%"
"24/05/2023","134.38","134.30","135.10","132.09","1.61M","1.09%"
"23/05/2023","132.93","133.88","134.59","132.19","1.20M","0.36%"
"22/05/2023","132.45","130.46","133.65","130.22","1.67M","1.71%"
"19/05/2023","130.22","130.51","131.80","129.56","1.49M","1.15%"
"18/05/2023","128.74","126.72","128.82","125.68","1.21M","0.91%"
"17/05/2023","127.58","126.21","128.57","124.89","1.47M","2.18%"
"16/05/2023","124.86","128.32","128.76","124.82","1.59M","-3.18%"
"15/05/2023","128.96","128.71","129.55","127.56","1.65M","0.75%"
"12/05/2023","128.00","128.91","129.48","127.17","1.71M","0.27%"
"11/05/2023","127.66","127.65","129.43","126.62","2.23M","-2.17%"
"10/05/2023","130.49","133.42","133.73","130.05","1.54M","-1.82%"
"09/05/2023","132.91","131.06","134.68","130.56","1.42M","0.24%"
"08/05/2023","132.59","135.93","136.62","132.23","1.59M","-0.16%"
"05/05/2023","132.80","130.31","133.73","129.10","2.27M","5.41%"
"04/05/2023","125.99","129.22","131.14","125.93","3.58M","-2.17%"
"03/05/2023","128.78","131.63","132.96","128.27","3.24M","-4.64%"
"02/05/2023","135.05","139.38","139.38","131.56","5.07M","-4.85%"
"01/05/2023","141.93","139.95","142.34","139.41","2.38M","-0.19%"
"28/04/2023","142.20","137.93","142.94","137.25","1.67M","3.00%"
"27/04/2023","138.06","136.90","138.49","135.48","1.54M","0.83%"
"26/04/2023","136.93","138.01","139.40","135.80","1.61M","-1.72%"
"25/04/2023","139.33","141.81","142.21","138.79","1.44M","-2.90%"
"24/04/2023","143.49","140.63","144.01","140.26","1.93M","1.70%"
"21/04/2023","141.09","141.90","142.21","139.91","1.34M","-0.60%"
"20/04/2023","141.94","142.00","142.65","139.70","1.56M","-1.20%"
"19/04/2023","143.67","142.72","143.71","141.82","1.25M","-0.70%"
"18/04/2023","144.68","143.98","145.33","142.77","1.37M","0.06%"
"17/04/2023","144.60","146.74","147.35","144.42","1.26M","-1.46%"
"14/04/2023","146.74","146.22","148.49","145.06","1.53M","0.69%"
"13/04/2023","145.74","144.71","146.90","144.50","1.66M","0.50%"
"12/04/2023","145.01","147.00","147.08","144.31","1.49M","-0.11%"
"11/04/2023","145.17","143.72","146.38","143.68","2.23M","1.38%"
"10/04/2023","143.19","142.25","146.12","142.25","2.58M","1.88%"
"06/04/2023","140.55","142.23","142.44","140.30","1.68M","-1.70%"
"05/04/2023","142.98","142.33","143.77","140.61","1.99M","0.94%"
"04/04/2023","141.65","145.69","145.86","139.23","2.25M","-1.92%"
"03/04/2023","144.43","143.09","145.80","141.48","4.02M","6.85%"
"31/03/2023","135.17","133.54","135.60","133.45","1.95M","1.40%"
"30/03/2023","133.30","134.37","134.38","132.40","1.75M","0.38%"
"29/03/2023","132.79","132.43","133.11","131.32","1.34M","1.59%"
"28/03/2023","130.71","128.02","131.27","127.47","1.12M","1.67%"
"27/03/2023","128.56","126.49","129.34","125.41","1.74M","2.50%"
"24/03/2023","125.42","123.51","126.50","121.84","2.35M","-0.96%"
"23/03/2023","126.63","128.58","130.69","125.34","1.88M","-1.04%"
"22/03/2023","127.96","130.97","131.82","127.80","1.72M","-2.04%"
"21/03/2023","130.62","128.50","131.10","128.36","3.06M","3.99%"
"20/03/2023","125.61","123.06","126.88","123.06","2.59M","2.02%"
"17/03/2023","123.12","125.11","126.00","121.72","6.22M","-1.92%"
"16/03/2023","125.53","120.02","125.76","119.01","3.93M","2.27%"
"15/03/2023","122.74","127.25","127.25","121.10","5.86M","-7.46%"
"14/03/2023","132.64","131.31","136.54","130.38","2.62M","0.84%"
"13/03/2023","131.54","131.31","134.68","127.55","2.96M","-3.22%"
"10/03/2023","135.91","139.60","141.68","135.29","2.09M","-2.88%"
"09/03/2023","139.94","143.06","145.46","139.59","1.70M","-1.79%"
"08/03/2023","142.49","141.30","145.54","140.39","2.54M","-0.18%"
"07/03/2023","142.74","142.47","143.48","139.43","2.71M","-0.56%"
"06/03/2023","143.55","145.00","145.43","143.20","2.25M","-2.19%"
"03/03/2023","146.76","142.00","146.88","141.26","3.43M","1.80%"
"02/03/2023","144.16","141.00","144.59","139.60","2.39M","-0.32%"
"01/03/2023","144.62","140.29","145.15","139.23","3.48M","2.87%"
"28/02/2023","140.58","146.41","146.59","140.52","2.52M","-2.62%"
"27/02/2023","144.36","143.16","145.27","141.83","2.28M","1.39%"
"24/02/2023","142.38","140.18","143.78","139.24","2.20M","0.55%"
"23/02/2023","141.60","138.80","142.46","137.68","2.94M","3.14%"
"22/02/2023","137.29","136.80","142.44","135.05","3.63M","2.29%"
"21/02/2023","134.21","135.31","135.90","133.38","2.60M","-0.35%"
"17/02/2023","134.68","139.28","139.28","133.30","4.16M","-4.99%"
"16/02/2023","141.76","144.81","145.92","141.70","2.54M","-2.66%"
"15/02/2023","145.64","147.55","147.69","143.86","3.97M","-2.82%"
"14/02/2023","149.87","146.33","150.73","146.00","1.62M","1.11%"
"13/02/2023","148.23","147.92","150.39","147.21","2.78M","-0.71%"
"10/02/2023","149.29","144.03","149.37","143.58","2.82M","5.53%"
"09/02/2023","141.47","144.24","144.65","141.23","2.00M","-1.95%"
"08/02/2023","144.29","144.88","145.26","142.53","2.03M","0.51%"
"07/02/2023","143.56","138.22","143.70","136.50","2.41M","4.70%"
"06/02/2023","137.12","138.09","140.00","135.05","1.75M","-0.92%"
"03/02/2023","138.40","138.40","141.34","137.66","1.55M","0.60%"
"02/02/2023","137.57","142.97","142.97","137.03","2.73M","-4.03%"
"01/02/2023","143.35","145.00","145.63","140.92","2.55M","-1.90%"
"31/01/2023","146.12","145.06","147.60","143.87","1.63M","0.54%"
"30/01/2023","145.34","148.69","149.00","145.21","2.42M","-3.72%"
"27/01/2023","150.96","150.00","152.79","149.56","1.63M","0.71%"
"26/01/2023","149.89","149.30","149.99","146.55","2.41M","1.91%"
"25/01/2023","147.08","147.45","147.46","143.30","1.65M","-0.11%"
"24/01/2023","147.24","149.95","150.50","146.51","1.21M","-1.41%"
"23/01/2023","149.35","149.00","150.21","148.31","1.47M","1.22%"
"20/01/2023","147.55","146.65","147.89","145.19","1.53M","0.76%"
"19/01/2023","146.43","143.23","146.90","141.77","1.81M","1.62%"
"18/01/2023","144.10","146.44","149.64","143.91","2.18M","-1.12%"
"17/01/2023","145.73","146.17","147.28","145.37","1.88M","0.34%"
"13/01/2023","145.24","145.54","146.00","143.87","1.53M","-0.06%"
"12/01/2023","145.33","142.55","146.73","142.55","1.96M","2.17%"
"11/01/2023","142.24","144.20","144.57","140.24","2.20M","0.20%"
"10/01/2023","141.95","142.52","143.12","139.77","1.76M","0.33%"
"09/01/2023","141.49","140.84","143.36","140.27","2.45M","2.43%"
"06/01/2023","138.14","136.50","139.38","135.70","2.47M","3.06%"
"05/01/2023","134.04","131.08","135.24","130.26","2.41M","2.62%"
"04/01/2023","130.62","129.11","133.19","128.08","1.72M","-0.58%"
"03/01/2023","131.38","134.97","136.32","129.61","2.41M","-3.95%"
"30/12/2022","136.78","135.56","137.26","135.00","1.49M","0.37%"
"29/12/2022","136.28","132.97","137.18","132.51","1.41M","1.35%"
"28/12/2022","134.47","137.33","137.47","133.91","1.72M","-2.26%"
"27/12/2022","137.58","137.65","138.19","136.42","1.56M","0.40%"
"23/12/2022","137.03","135.10","137.10","134.01","1.76M","3.12%"
"22/12/2022","132.88","137.40","137.52","129.67","2.35M","-3.01%"
"21/12/2022","137.00","137.85","138.12","135.50","2.40M","1.53%"
"20/12/2022","134.94","133.20","136.19","132.75","1.67M","1.02%"
"19/12/2022","133.58","134.67","136.33","132.60","1.88M","-0.55%"
"16/12/2022","134.32","134.36","136.74","132.81","12.72M","-2.23%"
"15/12/2022","137.38","135.00","138.08","134.31","3.00M","0.39%"
"14/12/2022","136.84","137.50","139.94","135.88","4.13M","0.38%"
"13/12/2022","136.32","136.19","138.61","134.90","4.81M","1.57%"
"12/12/2022","134.21","130.70","134.49","129.70","3.97M","3.56%"
"09/12/2022","129.60","132.60","135.16","129.49","2.87M","-2.47%"
"08/12/2022","132.88","140.33","141.26","132.47","3.63M","-2.69%"
"07/12/2022","136.56","138.79","140.71","136.47","1.80M","-1.19%"
"06/12/2022","138.21","140.36","143.60","137.52","2.01M","-2.67%"
"05/12/2022","142.00","148.22","149.90","140.57","2.50M","-2.38%"
"02/12/2022","145.46","144.42","146.41","142.70","2.40M","0.53%"
"01/12/2022","144.70","149.20","149.81","144.30","2.17M","-2.24%"
"30/11/2022","148.02","148.94","149.46","144.54","2.80M","0.87%"
"29/11/2022","146.74","146.56","148.26","145.18","2.10M","2.09%"
"28/11/2022","143.73","143.62","146.15","142.75","3.47M","-3.74%"
"25/11/2022","149.32","151.30","151.89","149.08","984.08K","-0.45%"
"23/11/2022","149.99","148.75","150.58","146.90","2.31M","-0.96%"
"22/11/2022","151.44","152.40","153.79","149.80","2.86M","0.97%"
"21/11/2022","149.99","151.91","152.18","142.14","4.48M","-3.99%"
"18/11/2022","156.22","156.48","156.86","152.15","3.82M","-3.44%"
"17/11/2022","161.78","156.44","161.91","155.51","2.04M","1.76%"
"16/11/2022","158.98","163.29","164.14","158.63","3.44M","-4.82%"
"15/11/2022","167.03","164.19","168.95","162.57","3.31M","2.12%"
"14/11/2022","163.57","163.28","166.59","163.01","1.87M","-0.47%"
"11/11/2022","164.35","164.00","166.48","163.13","2.69M","2.54%"
"10/11/2022","160.28","159.57","160.47","156.87","2.12M","1.73%"
"09/11/2022","157.55","161.50","162.54","156.70","2.82M","-3.67%"
"08/11/2022","163.55","162.86","166.38","161.00","2.65M","0.04%"
"07/11/2022","163.49","162.70","165.67","161.59","3.42M","1.31%"
"04/11/2022","161.37","162.49","162.79","157.64","2.90M","1.79%"
"03/11/2022","158.53","154.19","160.75","153.60","2.23M","2.39%"
"02/11/2022","154.83","157.70","158.57","153.62","1.99M","-2.40%"
"01/11/2022","158.63","160.00","160.86","157.52","1.77M","0.97%"
"31/10/2022","157.11","151.82","158.88","151.62","2.05M","2.14%"
"28/10/2022","153.82","155.80","156.63","149.79","2.01M","0.31%"
"27/10/2022","153.35","158.53","158.63","153.01","2.42M","-1.31%"
"26/10/2022","155.38","154.21","157.50","153.51","1.69M","1.32%"
"25/10/2022","153.36","152.87","154.81","151.74","1.71M","0.07%"
"24/10/2022","153.26","151.30","155.81","150.77","2.03M","0.62%"
"21/10/2022","152.32","147.12","152.42","146.55","2.49M","3.91%"
"20/10/2022","146.59","147.91","148.96","145.57","1.74M","0.38%"
"19/10/2022","146.03","141.41","147.13","141.41","2.08M","2.95%"
"18/10/2022","141.85","141.44","142.77","138.58","1.65M","1.71%"
"17/10/2022","139.46","142.29","144.55","139.03","1.93M","0.07%"
"14/10/2022","139.36","144.32","146.66","139.09","3.22M","-4.07%"
"13/10/2022","145.28","138.97","147.50","138.56","2.64M","2.91%"
"12/10/2022","141.17","139.11","142.64","137.04","2.97M","1.29%"
"11/10/2022","139.37","136.41","141.92","136.03","2.61M","-0.67%"
"10/10/2022","140.31","141.05","144.21","138.03","1.73M","-1.49%"
"07/10/2022","142.43","142.50","144.08","140.28","2.08M","0.07%"
"06/10/2022","142.33","138.15","143.16","138.01","2.42M","2.12%"
"05/10/2022","139.37","134.72","140.46","134.71","3.32M","2.25%"
"04/10/2022","136.30","133.49","136.83","131.21","2.45M","5.23%"
"03/10/2022","129.52","126.40","131.00","125.62","2.52M","7.52%"
"30/09/2022","120.46","119.26","121.68","117.99","2.00M","-0.37%"
"29/09/2022","120.91","118.48","121.24","115.95","1.73M","1.26%"
"28/09/2022","119.40","114.24","120.29","113.79","2.52M","5.21%"
"27/09/2022","113.49","113.72","115.55","111.73","3.21M","2.05%"
"26/09/2022","111.21","114.16","115.80","110.97","2.55M","-3.46%"
"23/09/2022","115.20","121.04","121.13","113.66","3.56M","-8.96%"
"22/09/2022","126.54","131.78","132.50","126.49","1.57M","-1.75%"
"21/09/2022","128.80","133.68","134.35","128.74","1.97M","-1.52%"
"20/09/2022","130.79","129.89","131.78","127.45","2.36M","-0.11%"
"19/09/2022","130.93","126.72","132.55","126.51","1.99M","-1.27%"
"16/09/2022","132.62","132.56","133.20","128.75","5.50M","-1.49%"
"15/09/2022","134.63","136.38","138.16","134.30","1.96M","-3.95%"
"14/09/2022","140.17","136.96","141.13","136.65","2.15M","4.05%"
"13/09/2022","134.71","135.84","140.29","134.16","1.94M","-1.94%"
"12/09/2022","137.37","137.82","139.69","136.31","2.06M","1.74%"
"09/09/2022","135.02","135.45","136.47","134.00","1.73M","2.14%"
"08/09/2022","132.19","131.68","132.59","129.97","1.65M","0.47%"
"07/09/2022","131.57","129.86","132.65","129.06","2.23M","-1.82%"
"06/09/2022","134.01","136.29","136.98","132.61","2.78M","0.10%"
"02/09/2022","133.87","134.74","135.98","132.24","1.76M","2.74%"
"01/09/2022","130.30","130.50","131.27","127.80","2.31M","-2.24%"
"31/08/2022","133.28","130.37","135.87","129.31","2.78M","-0.59%"
"30/08/2022","134.07","135.76","136.13","131.45","2.51M","-3.73%"
"29/08/2022","139.26","133.97","141.77","132.77","3.59M","3.98%"
"26/08/2022","133.93","135.58","137.61","133.43","2.59M","-1.72%"
"25/08/2022","136.28","137.96","138.14","134.18","2.76M","-0.27%"
"24/08/2022","136.65","134.80","138.02","134.41","3.55M","1.13%"
"23/08/2022","135.12","134.47","139.10","134.10","3.28M","3.00%"
"22/08/2022","131.18","129.00","131.59","125.26","1.89M","0.61%"
"19/08/2022","130.39","128.65","131.59","128.24","1.79M","0.25%"
"18/08/2022","130.07","127.23","131.07","127.00","2.33M","3.42%"
"17/08/2022","125.77","125.69","128.35","124.60","1.91M","0.14%"
"16/08/2022","125.59","128.83","129.77","123.85","2.16M","-1.83%"
"15/08/2022","127.93","125.20","128.59","122.23","2.96M","-2.22%"
"12/08/2022","130.83","129.35","131.15","127.88","2.52M","0.26%"
"11/08/2022","130.49","126.59","132.10","126.46","2.69M","5.35%"
"10/08/2022","123.86","122.21","125.04","119.34","2.57M","1.20%"
"09/08/2022","122.39","123.31","125.43","121.39","2.72M","1.14%"
"08/08/2022","121.01","119.30","122.50","118.71","2.46M","1.46%"
"05/08/2022","119.27","112.91","120.88","112.38","2.48M","4.22%"
"04/08/2022","114.44","117.75","118.97","114.00","3.20M","-4.06%"
"03/08/2022","119.28","127.17","127.36","118.61","2.60M","-4.83%"
"02/08/2022","125.34","122.50","126.74","121.26","3.51M","1.29%"
"01/08/2022","123.74","123.65","125.10","120.38","2.80M","-1.64%"
"29/07/2022","125.81","124.29","126.45","122.47","2.48M","3.57%"
"28/07/2022","121.47","122.53","123.41","119.86","1.87M","0.26%"
"27/07/2022","121.16","116.77","121.77","116.51","2.04M","4.24%"
"26/07/2022","116.24","120.09","120.87","114.19","1.92M","-1.43%"
"25/07/2022","117.92","114.89","119.02","112.36","2.88M","5.78%"
"22/07/2022","111.47","114.62","115.47","110.70","1.71M","-2.19%"
"21/07/2022","113.97","113.09","114.59","110.68","1.39M","-2.36%"
"20/07/2022","116.72","113.07","117.37","111.89","1.66M","1.91%"
"19/07/2022","114.53","110.66","115.04","109.93","1.65M","3.57%"
"18/07/2022","110.58","110.83","112.45","109.89","2.01M","3.10%"
"15/07/2022","107.25","107.16","107.89","105.24","1.94M","2.28%"
"14/07/2022","104.87","104.17","106.04","101.92","3.03M","-3.51%"
"13/07/2022","108.68","106.95","111.68","106.95","1.87M","0.16%"
"12/07/2022","108.50","108.43","110.36","106.04","2.65M","-3.48%"
"11/07/2022","112.41","112.49","114.00","109.76","1.80M","-1.67%"
"08/07/2022","114.32","116.24","116.55","111.67","2.33M","0.03%"
"07/07/2022","114.29","112.16","115.86","112.16","3.72M","5.46%"
"06/07/2022","108.37","110.39","112.92","104.41","4.70M","-3.38%"
"05/07/2022","112.17","115.22","116.11","109.11","4.83M","-5.83%"
"01/07/2022","119.12","119.74","120.92","114.13","2.39M","0.05%"
"30/06/2022","119.06","117.17","121.84","116.52","2.88M","-0.95%"
"29/06/2022","120.20","128.91","130.33","119.97","3.42M","-5.77%"
"28/06/2022","127.56","126.52","129.16","123.63","3.43M","4.35%"
"27/06/2022","122.24","118.91","123.73","117.76","3.28M","3.92%"
"24/06/2022","117.63","119.45","123.64","116.01","8.20M","0.39%"
"23/06/2022","117.18","124.81","126.12","115.34","4.65M","-5.44%"
"22/06/2022","123.92","121.37","126.78","120.20","4.89M","-4.67%"
"21/06/2022","129.99","125.05","131.10","124.81","4.85M","8.17%"
"17/06/2022","120.18","129.83","130.95","117.49","9.39M","-8.52%"
"16/06/2022","131.37","139.22","141.19","130.31","4.89M","-8.91%"
"15/06/2022","144.22","146.34","148.39","141.63","3.26M","-1.92%"
"14/06/2022","147.04","149.16","151.61","144.69","2.93M","1.24%"
"13/06/2022","145.25","146.91","147.86","139.69","3.57M","-4.95%"
"10/06/2022","152.80","152.53","155.31","150.25","2.07M","-1.48%"
"09/06/2022","155.10","156.91","158.45","154.95","2.01M","-1.55%"
"08/06/2022","157.54","158.75","159.44","156.08","2.13M","-0.06%"
"07/06/2022","157.63","152.06","158.28","151.77","2.59M","2.95%"
"06/06/2022","153.12","153.07","154.15","150.61","1.56M","0.74%"
"03/06/2022","151.99","151.01","153.03","150.41","1.79M","0.49%"
"02/06/2022","151.24","148.74","153.01","146.67","2.09M","0.66%"
"01/06/2022","150.25","151.34","153.69","148.28","3.19M","0.57%"
"31/05/2022","149.39","154.30","156.93","148.01","5.26M","-0.42%"
"27/05/2022","150.02","143.50","150.43","142.95","3.01M","4.25%"
"26/05/2022","143.90","141.30","145.37","140.82","3.33M","3.30%"
"25/05/2022","139.30","135.48","140.18","134.84","3.40M","4.40%"
"24/05/2022","133.43","132.74","134.26","129.50","2.54M","-0.24%"
"23/05/2022","133.76","129.23","133.87","127.58","3.31M","4.47%"
"20/05/2022","128.03","128.49","131.62","125.00","3.06M","0.35%"
"19/05/2022","127.58","122.66","129.85","122.54","2.94M","1.14%"
"18/05/2022","126.14","129.82","129.97","124.22","3.28M","-2.35%"
"17/05/2022","129.18","131.55","131.55","127.23","2.99M","0.11%"
"16/05/2022","129.03","130.79","132.79","128.85","3.96M","-1.60%"
"13/05/2022","131.12","127.62","133.43","127.52","2.78M","5.03%"
"12/05/2022","124.85","121.37","125.47","119.73","3.36M","1.41%"
"11/05/2022","123.11","126.85","130.83","122.84","2.71M","-1.74%"
"10/05/2022","125.29","127.97","130.98","120.62","3.14M","0.27%"
"09/05/2022","124.95","133.74","134.59","123.43","3.31M","-9.40%"
"06/05/2022","137.92","136.52","138.57","132.78","2.73M","3.13%"
"05/05/2022","133.73","138.57","139.86","130.73","2.85M","-2.74%"
"04/05/2022","137.49","135.33","137.85","131.76","2.58M","4.69%"
"03/05/2022","131.34","129.18","131.99","123.84","3.56M","6.75%"
"02/05/2022","123.03","119.65","123.16","118.25","2.30M","1.01%"
"29/04/2022","121.80","125.30","127.42","120.92","1.75M","-2.50%"
